,id,nombre,capacidad,mail,id_depto
792,792,Galpones Recuperados Tupaj Katari,,,38021
793,793,Centro Cultural Municipal Éxodo Jujeño,279.0,,38021
794,794,Casa De Las Letras Espacio Cultural,,casadelasletrasjujuy@gmail.com,38021
795,795,Centro Cultural Jorge Cafrune,0.0,,38021
796,796,Teatro Sociedad Española,300.0,socespjujuy@hotmail.com,38021
797,797,Coquena Centro Cultural,100.0,centroculturalcoquena@gmail.com,38021
798,798,Centro Cultural La Mar en Coche,100.0,lamarencochejujuy@gmail.com,38021
799,799,Centro Cultural Pachakute,,,38021
800,800,Centro Cultural Casa Taller – Cerro Las Rosas,,,38021
801,801,Centro Cultural Arte Ballet,,lau_preyra@live.com.ar,38021
802,802,Casa del Tantankuy,50.0,tantanakuy@arnet.com.ar,38028
803,803,Fundación Jama: Espacio Cultural-La Esquina-. ,,,38063
804,804,"MULTIESPACIO CULTURAL ""NUEVA TRADICION"" ",,,38063
805,805,La Campana Teatral ,200.0,lacampanateatral@gmail.com,38094
806,806,CENTRO CULTURAL TARINAKUY,,cicchittiana@yahoo.com.ar,38094
807,807,Espacio Cultural Comunitario – Comparsa los Caprichosos de Tilcara,,,38094
808,808,Espacio Cultural De Ida y Vuelta,,,42021
809,809,Espacio Arte Propio,,artepropiosr@gmail.com,42021
810,810,Taller Rayuela,,,42021
811,811,Espacio de Arte GRIS,,,42021
812,812,Centro Cultural Municipal,0.0,,42021
813,813,Espacio Arte Propio,,culturayeducaciongp@gmail.com,42105
814,814,Recrearte,,tachimanera@hotmail.com,42140
815,815,Centro Cultural Esmeralda ,,,46007
816,816,Pitcher Cultural,0.0,,46014
817,817,Casa Güemes,,,46014
818,818,Casa Qumanta,,casaqumanta@gmail.com,46014
819,819,Centro Cultural 9 de Marzo. Los Palacios,,serimpecable@hotmail.com,46028
820,820,Club Gimnasia y Esgrima,0.0,,50007
821,821,Centro Cultural Israelita de Mendoza - Sala Ana Frank,60.0,cculturalisraelitamza@gmail.com,50007
822,822,Espacio de Fotografía Máximo Arias ,,espaciocontemporaneodearte@gmail.com,50007
823,823,Centro Catalan,0.0,info@centrecatalan.com.ar,50007
824,824,Casa Colmena,,multitallerdeartesyoficios@gmail.com,50007
825,825,LOS 2 AMIGOS CULTURAL,,,50007
826,826,"CENTRO CULTURAL ""HOMBRITO ESTANZUELA""",,damianibazeta@hotmail.es,50021
827,827,Centro Cultural Matesis,0.0,centroculturalmatesis@yahoo.com.ar,50021
828,828,Casa Violeta ,60.0,andremarias@yahoo.com.ar,50021
829,829,Centro Cultural Dese el Ferro ,,noelibaiardi@gmail.com,50028
830,830,Centro Cultural Pascual Lauriente,200.0,mayoleva@yahoo.com.ar,50028
831,831,Centro Cultural Lagunita,,guilleservera@gmail.com,50028
832,832,Espacio Cultural Julio Le Parc ,350.0,espacioculturalleparc@gmail.com,50028
833,833,La casita colectiva,,lacasitacolectiva@gmail.com,50028
834,834,Centro Cultural de Uspallata ,0.0,,50049
835,835,El Origen de i,,elorigendei@gmail.com,50063
836,836,Teatro Leonardo Favio,250.0,teatrochacras@gmail.com,50063
837,837,Espacio Ekeko Cultural,,teatromartinmontero1@gmail.com,50063
838,838,Espacio Cultural Los Chinos,,,50070
839,839,Centro Cultural Argentino,,cearsanrafael@gmail.com,50105
840,840,Unísono espacio de arte,,unisonoarteydiseno@yahoo.com,50105
841,841,Casa de Cultura,0.0,,50126
842,842,Salón de actos Municipal,,,50042
843,843,Centro Cultural Leneas,,,54021
844,844,Paseo Cultural La Terminal,600.0,direcciondeaccionypc@gmail.com,54028
845,845,Centro Cultural Misiones  Vicente Cidade ,,solalba@live.com,54028
846,846,Paseo Bosetti,0.0,,54028
847,847,Peña Itapúa ,200.0,,54028
848,848,Casa Matriz,,,54028
849,849,Espacio Mbopí,0.0,,54042
850,850,Centro Social y Cultural Paraguayo,0.0,,54042
851,851,Colectivo Cultural y Comunitario del Monte,,gaby_bersuit13@hotmail.com,54042
852,852,Asociación Civil El Centenario Educación para el Desarrollo de Eldorado,80.0,accedealdesarrollo@yahoo.com.ar,54042
853,853,Centro Cultural Ladislao Ziman,0.0,,54063
854,854,ArteRoga. Multiespacio Cultural.,,marhedman@yahoo.com,54063
855,855,Galpon de la Murga del Monte,200.0,murgadelmonte@yahoo.com.ar,54091
856,856,Federación de Colectividades de Obera,,federacion@fiestadelinmigrante.com.ar,54091
857,857,Espacio Cultural Yopará,,espacioyopara@gmail.com,54112
858,858,Municipalidad de 25 de Mayo,0.0,,54119
859,859,Centro Cultural de Cultral Co,700.0,,58035
860,860,Arpillera Centro Cultural,60.0,arpilleranqn@yahoo.com.ar,58035
861,861,Espacio Cultura Don. Gregorio Álvarez,300.0,casamuseogregorioalvarez@gmail.com,58035
862,862,Casa Popular Arturo Jauretche,,,58035
863,863,Centro Cultural Provincial Juan Bautista Alberdi,,culturanqn@neuquen.gov.ar,58035
864,864,Fundacion Fabrica de Artistas,,info@fundacionfabricadeartistas.org,58035
865,865,Pehuenia Cultural del Neuquen,,,58035
866,866,Centro Cultural Desafios,297.0,academiadesafios@hotmail.com,58035
867,867,La Conrado Centro Cultural,80.0,contacto@laconrado.com.ar,58035
868,868,sala El Angel Gris,0.0,,58035
869,869,Centro Cultural Gregorio Alvarez,126.0,Lilian.r.costantino@ypf.com,58035
870,870,Centro Cultural,0.0,,58035
871,871,ArteFactum. Nodo de Arte y Experimentación,,artexfactum@gmail.com,58056
872,872,Manta residencia taller ,,tallermanta@gmail.com,58056
873,873,Centro de Iniciacion Artistica,0.0,,58056
874,874,Centro Cultural Cotesma,0.0,cccotesma@smandes.com.ar,58056
875,875,Casa de la Cultura,0.0,cultura@villalaangostura.gov.ar,58070
876,876,Casa de la Cultura,150.0,cultura@zapala.gob.ar,58112
877,877,El Acopio ,40.0,noe.colombina@gmail.,62007
878,878,centro cultural solidario y popular Lavalle ,,,62007
879,879,Centro Cultural Eduardo Galeano,90.0,centrogaleano@gmail.com,62021
880,880,Surprise,,eventos@surprise.com.ar,62021
881,881,Avivarte Centro Cultural Comunitario,,,62021
882,882,Centro Cultural Puentes,,centroculturalpuentes@gmail.com,62021
883,883,Asociación Grupo Cre-Arte,,creartebrc@gmail.com,62021
884,884,Circópolis Centro Cultural,,circopoliscentrocultural@outlook.com,62021
885,885,La Casita Azul - Espacio Cultural,0.0,lacasitaazulbariloche@gmail.com,62021
886,886,Circulo Comunitario Italo - Argentino,80.0,caraduplacirco@hotmail.com,62028
887,887,Casa de la Cultura,60.0,casadelaculturacatriel@gmail.com,62042
888,888,Espacio Popular Pocho Lepratti,,libertadoresdeamericalatina@gmail.com,62042
889,889,Centro Cultural General San martin,,,62042
890,890,Centro Cultural Municipal,240.0,comunicacion.culturacipo@gmail.com,62042
891,891,Casa de la Cultura,,casadelaculturagr@gmail.com,62042
892,892,Centro Cultural Comunidad Danzalibre,200.0,danzalibre@hotmail.com,62042
893,893,Centro Municipal de Arte CEMAR,300.0,cultura@generalroca.gov.ar,62042
894,894,Carlos Canto,70.0,dychuergo@gmail.com,62042
895,895,Centro Municipal de Cultura,300.0,culturasao@yahoo.com.ar,62077
896,896,Casa Cultural Pedro Lavaque,,arq.pmarcon@gmail.com,66021
897,897,Doña Argentina Espacio Cultural,120.0,,66021
898,898,Centro Cultural Minga,,colectivomingasalta@gmail.com,66028
899,899,Jagger Espacio Cultural,,,66028
900,900,"Espacio cultural y feria Punto Artesanal, bien cultural",,,66028
901,901,Fundacion Raices Nuevas,,fundacionraicesnuevas@yahoo.com.ar,66028
902,902,Usina Cultural ,288.0,agendausina@gmail.com,66028
903,903,Centro Cultural Pata Pila,,,66028
904,904,Kunu`u Espacio para las Infancias,,,66028
905,905,C.I.Arte,,,66049
906,906,Centro Cultural De Los Pueblos Originarios,,,66056
907,907,Casa Municipal de Cultura,0.0,culturaoran@gmail.com,66126
908,908,CABILDO DEL DUENDE AMIGO,,fabiopzpz@hotmail.com,66147
909,909,Espacio Cultural El Caedero de San Carlos,50.0,elcaederodesancarlos@gmail.com,66154
910,910,Casa de la Cultura A.WA.WA. ,,awawabm@hotmail.com,66070
911,911,Complejo Auditorio Juan Victoria,976.0,auditoriojuanvictoria@sanjuan.gov.ar,70028
912,912,La Casa Roja Espacio,,lacasarojacontacto@gmail.com,70028
913,913,Centro Cultural Estacion San Martín,0.0,,70028
914,914,Patricias Espacio,,patriciasespacio@gmail.com,70028
915,915,Espacio Cultural Cadiz,,,70028
916,916,Centro Cultural Augusto Conte Grand,,,70028
917,917,La Tetera,,lateteratallerdeceramica@gmail.com,70028
918,918,"Centro cultural Raúl Carrizo ""La Fraternidad""",,carrizodayana2827@gmail.com,70042
919,919,Centro Cultural El Barro,,"elbarro.centrocultural@gmail.com,abertazzo@hotmail.com",70084
920,920,Centro Cultural San Francisco Del Monte de Oro,,,74007
921,921,Monte libre,,estebanlsanchez@yahoo.com.ar,74021
922,922,Espacio Cultural Coloniarte,,multiespacio.coloniarte@gmail.com,74035
923,923,Portal 271 Centro Cultural,,portal271cc@gmail.com,74035
924,924,Casa Del Poeta Antonio Esteban Agüero,120.0,casadelpoeta.aea@gmail.com,74049
925,925,Asociacion Civil Amigos de Merlo,,sfamigosdemerlo@gmail.com,74049
926,926,Centro Cultural Tecla Funes ,,,74056
927,927,Espacio Cultural Cuyo Arte,,bettylucero78@gmail.com,74056
928,928,Centro Cultural Puente Blanco,393.0,ccpuenteblanco@gmail.com,74056
929,929,Centro Cultural La Vía,0.0,vicos333@hotmail.com,74056
930,930,La Casa Azul. Periferia de Arte,,,74056
931,931,La Mostrijaus,,lamostrijaus@gmail.com,74056
932,932,La Tambora Cultural,,eugeniaojedapizzi@gmail.com,74056
933,933,Centro Cultural Puente Blanco- Sala Hugo del Carril,0.0,,74056
934,934,Casa De Las Culturas ,,,74056
935,935,Galpón Murguero,0.0,penadianabeatriz@gmail.com,78014
936,936,Cacho Camino,0.0,jbpardo@hotmail.com,78014
937,937,Centro Cultural Las Heras,0.0,subsec.cultura@mlhsc.gob.ar,78014
938,938,Ventarrón Cultural,,josesilvadelsur@gmail.com,78014
939,939,Casa de la Cultura de Pico Truncado,,"josesilva@argentina.com,",78014
940,940,"Espacio
Malvinas",,andresfernandezcabral@hotmail.com,78021
941,941,Asociacion Cultural Discepolin,,risolia@hotmail.com.ar,78021
942,942,Complejo Cultural Santa Cruz,,,78021
943,943,Centro Cultural Municipal Renato Nestiero Maré,0.0,,78021
944,944,Centro Cultural Linda Vista,,lindavistarecords@gmail.com,78028
945,945,Centro Cultural Municipal,0.0,culturaelcalafate@gmail.com,78028
946,946,Sala Cultural Chabás,300.0,cultura@chabas.gob.ar,82014
947,947,Tiza y Karbón Espacio Cultural,,,82021
948,948,Centro Cultural La Máscara,50.0,cclamascara@gmail.com,82021
949,949,Centro Cultural Municipal Sala Sociedad Italiana,270.0,centrocultural@rafaela.gob.ar,82021
950,950,Jauss Espacio de Arte,30.0,jaussespacio@gmail.com,82021
951,951,Salón del Museo,250.0,comunaramona@interclass.com.ar,82021
952,952,Amigos del Arte - Centro de Cultura,180.0,,82021
953,953,Espacio Cultural El Bodegón,,rossetto.franxul@gmail.com,82021
954,954,Centro Cultural Norberto J. Luppi,0.0,,82028
955,955,Club Social Villa Constitución,,clubconstitucion@gmail.com,82028
956,956,Centro Cultural Comunal María Teresa,0.0,gastonarcuri@hotmail.com,82042
957,957,Centro Cultural El Gaucho,35.0,oscarmilanesi.culturasi@gmail.com,82042
958,958,Centro Cultural Municipal,0.0,cultura@venadotuerto.gov.ar,82042
959,959,Complejo Cultural Las Toscas,0.0,direducacion_cultural,82049
960,960,El Remanso Casa Cultural Independiente,40.0,agostinaremanso@gmail.com,82049
961,961,Errar es divino,0.0,erraresdivino@gmail.com,82049
962,962,Centro Comunal ,0.0,comunavg_@yahoo.com.ar,82049
963,963,Espacio Cultural Casablanca,0.0,saezluis@yahoo.com,82063
964,964,"""Centro Cultural Voces Comunitarias Com Caia""",,elbochaderecreo@gmail.com,82063
965,965,El Jardín de los Presentes Casa Arte,,eljardindelospresentescasaarte@gmail.com,82063
966,966,Curadora. Residencia/Taller,,lacuradora@yahoo.com.ar,82063
967,967,DEMOS Comunidad Cultural Emergente,200.0,contacto@demoscce.org.ar,82063
968,968,Centro Cultural y Recreativo Alto Verde,,nicojc12@gmail.com,82063
969,969,Casa de la Cultura,0.0,,82063
970,970,Púrpura - Proyecto Artísitico Pedagógico,,info@purpuraproyecto.com,82063
971,971,Proyecto Trucha,,contacto@proyectotrucha.com.ar,82063
972,972,Centro Cultural y Social El Birri,0.0,programacionbirri@gmail.com,82063
973,973,Centro Cultural Provincial Francisco Paco Urondo,800.0,cencultu@gmail.com,82063
974,974,La Moreno Centro Cultural,285.0,salamorenosantafe@gmail.com,82063
975,975,CLUB ATLÉTICO VILLA DORA,420.0,,82063
976,976,Centro Cultural Roma,250.0,cultural.roma@yahoo.com,82063
977,977,Ochava Roma,0.0,ochavaroma@gmail.com,82063
978,978,Uhlala Café Concert,,uhlalacafeconcert@gmail.com,82063
979,979,Centro Cultural 12 de Septiembre,0.0,culturatome@yahoo.com.ar,82063
980,980,Sala Cultural José María Vazquez,200.0,cultura@sauceviejo.gob.ar,82063
981,981,Espacio Crux,,cruxtienda@hotmail.com,82070
982,982,La Juana Sala Cultural Independiente,130.0,allende_adriana@hotmail.com,82070
983,983,Centro Cultural Municipal Dante Alighieri,300.0,cultura@esperanza.gov.ar,82070
984,984,Centro Cultural,0.0,areajoven@franck.gob.ar,82070
985,985,Casa de la Cultura,0.0,casadelaculturafjs@gmail.com,82070
986,986,Ciclo Cultural Arte Viva,150.0,fundacionarteviva@gmail.com,82070
987,987,Centro Cultural. Pueblo Esther,0.0,centroculturalpuebloesther@gmail.com,82084
988,988,FUNDACION UNIDOS POR LA MUSICA,,fundacionunidosporlamusica91@gmail.com,82084
989,989,Centro Cultural PAR,,progandresrosario@gmail.com,82084
990,990,En Jaque,,almadamarina1@gmail.com,82084
991,991,Asociación Civil Facultad Libre,,,82084
992,992,Sahuira,,sahuira@gmail.com,82084
993,993,CasArijón Espacio Cultural,,cencultu@gmail.com,82084
994,994,LA USINA,,hola@lausinasocial.org,82084
995,995,Madma espacio,,madmaespacio@gmail.com,82084
996,996,Rayito de Sol,150.0,rayitodesolcreciendo@gmail.com,82084
997,997,Asociacion Civil Jóvenes Por Rosario,,agustinpoussif@hotmail.com,82084
998,998,Espacio Luna,,espacioluna@doblea.com.ar,82084
999,999,CENTRO CULTURAL GUEMES,659.0,hola@asfaltoproducciones.com,82084
1000,1000,Club Argentino Brasileño,,clubargentinobrasileiro@hotmail.com,82084
1001,1001,Plataforma Lavarden ,400.0,contacto@lavarden.com.ar,82084
1002,1002,COMPLEJO CULTURAL ATLAS,,contacto@ccatlas.org.ar,82084
1003,1003,El Aserradero Rosario,95.0,elaserraderoprensa@gmail.com,82084
1004,1004,Centro Cultural Parque Alem,0.0,,82084
1005,1005,Distrito Siete,200.0,distritosieterosario@gmail.com,82084
1006,1006,Estación De Los Títeres ,,petrellisu@gmail.com.ar,82084
1007,1007,"La Tornería, Espacio Cultural",,e.c.latorneria@gmail.com,82084
1008,1008,Bohemia bar cultural,190.0,,82084
1009,1009,La Peruta ,,laperutaproduccion@hotmail.com.ar,82084
1010,1010,Club Social y Cultural QueTePasa,,,82084
1011,1011,Centro Cultural La Nave,0.0,culturallanave@gmail.com,82084
1012,1012,PUERTO DE IDEAS,,puertodemasideas@gmail.com,82084
1013,1013,Centro Cultural Roberto Fontanarrosa,0.0,,82084
1014,1014,Galpón Tablada,,,82084
1015,1015,Espacio Cultural Franja Del Río ,,cencultu@gmail.com,82084
1016,1016,A´Ki Sala Cultural,,ma_giordanoprem@live.com,82084
1017,1017,La Casita Rosario,,lacasitarosario@gmail.com,82084
1018,1018,Centro Cultural Parque España - CCPE/AECI,500.0,info@ccpe.org.ar,82084
1019,1019,Centro Cultural de La Toma,0.0,cclatoma@gmail.com,82084
1020,1020,Micelio Producción de Expresión,,micelioexpresionproduccion@gmail.com,82084
1021,1021,Casa de la Cultura,0.0,casadelaculturasoldini@gmail.com,82084
1022,1022,Germinal Terrakius,45.0,auguizquierdo@gmail.com,82084
1023,1023,Centro Cultural Soc. Italiana,300.0,lilianaaro@hotmail.com.ar,82091
1024,1024,Centro Cultural Videla,80.0,videlaccultural@gmail.com,82112
1025,1025,Estación Cultural,,estacionculturalcc@gmail.com,82119
1026,1026,Descubrir Centro Cultural,0.0,vanesad39@gmail.com,82119
1027,1027,Buenas Raíces Club Cultural,150.0,info@buenas-raices.com.ar,82119
1028,1028,Sala Kumelén de Carlos Pellegrini,,,82126
1029,1029,El Desarmadero Espacio Cultural,0.0,desarmaderoec@gmail.com,82126
1030,1030,La Quinta,150.0,laquintavera@gmail.com,82133
1031,1031,Centro Cultural Telesita,,patriciaailan@hotmail.com,86035
1032,1032,Centro Cultural Homero Manzi,150.0, homeromanzicentrocultural@gmail.com,86035
1033,1033,Centro Intercultural de Ecología Social (CIES),,juanff01@hotmail.com,86049
1034,1034,El Observatorio,,asociacionastrosantiago@gmail.com,86049
1035,1035,Centro Cultural Del Bicentenario,200.0,ccb.sgodelestero@gmail.com,86049
1036,1036,DIVAS Diversidad Valiente Santiagueña,70.0,divasantiagodelestero@gmail.com,86049
1037,1037,Centro Cultural Gral. San Martin,0.0,,86147
1038,1038,Gotitas de ternura cultural,,gotitasdeternuraagcm060@gmail.com,90014
1039,1039,Centro Cultural La Cocha ,0.0,,90049
1040,1040,Casa de la Cultura San Isidro de Lules,296.0,juanantoniotoledo@gmail.com,90063
1041,1041,Casa de la Cultura,650.0,,90063
1042,1042,Fundación para el desarrollo de las artes escénicas - FUNDAE,,info@fundaetucuman.org,90084
1043,1043,LA CASONA,,,90084
1044,1044,Acuarelas del sur,,acuarelasdelsur@gmail.com,90084
1045,1045,La Soñada Epacio Cultural y Producciones,,lukcuellar@gmail.com,90084
1046,1046,PUERTO CULTURAL LIBERTAD,,,90084
1047,1047,Magic Music Box,,magicmusicboxtv@gmail.com,90084
1048,1048,Fundación Mate Cocido,,centromatecocido@yahoo.com,90084
1049,1049,La Colorida,53.0,lacolorida@gmail.com,90084
1050,1050,Centro Cultural Leticia,0.0,,90084
1051,1051,El Arbol de Galeano-Club Cultural,0.0,,90084
1052,1052,Casa de la Cultura Viejo Tafí,0.0,,90105
1053,1053,Centro Cultural Aconquija,,ccaconquija@gmail.com,90119
1054,1054,Casa de la Cultura Yerba Buena,0.0,,90119
1055,1055,Comedor Cultural San Jose Solidario,,dozmariano@gmail.com,90119
1056,1056,Centro Cultural Yaganes,0.0,,94007
1057,1057,Centro Cultural Leandro N. Alem,0.0,,94007
1058,1058,Refugio del Arte Fueguino,,estefas_ali@hotmail.com,94007
1059,1059,MAGMA Espacio Cultural,,estoesmagma@gmail.com,94007
1060,1060,Casa de la Cultura Sala Angela Loij,431.0,cultura@riogrande.gov.ar,94007
1061,1061,Centro Cultural Esther Fadul,0.0,centroculturalfadul@ushuaia.gov.ar,94014
1062,1062,Casa de la Juventud (ex Medio Caño),0.0,,94014
1063,1063,Centro Cultural Nueva Argentina,,ccnuevaargentina@gmail.com,94014
1064,1064,Casa De la Cultura Enriqueta Gastelumendi,260.0,,94014
1065,1065,El Planeta de Origen,,lplanetadeorigen@gmail.com,94014
1066,1066,Centro Cultural ACTUAR ,,,94014
